Direction,Peach,Cm,contig,V2,start,stop,V13
1,Pp08,contig0008229,contig0007828,Pp04,11154144,11154009,minus
1,Pp06,contig0008235,contig0003173,Pp01,28694365,40773728,minus
1,Pp02,contig0008292,contig0012036,Pp01,30295617,30295820,plus
1,Pp02,contig0008292,contig0007076,Pp02,897373,897562,plus
1,Pp02,contig0008292,contig0002255,Pp05,12504840,12505059,plus
-1,Pp05,contig0008343,contig0010663,Pp01,22093312,22093692,plus
1,Pp04,contig0008369,contig0002050,Pp02,19674005,19681878,plus
1,Pp01,contig0008391,contig0001964,Pp08,18842829,18843392,plus
1,Pp03,contig0008394,contig0010386,Pp06,27644495,27644659,plus
-1,Pp05,contig0008401,contig0006263,Pp02,20142854,20143014,plus
-1,Pp05,contig0008401,contig0001838,Pp05,6836167,16816377,plus
1,Pp07,contig0008414,contig0001763,Pp08,16106522,16142894,minus
1,Pp06,contig0008432,contig0006104,Pp06,8693623,8693875,plus
1,Pp05,contig0008437,contig0006055,Pp08,15186892,15187183,plus
-1,Pp01,contig0008481,contig0006005,Pp01,14067593,39772559,plus
-1,Pp07,contig0008493,contig0010013,Pp01,28406497,28406625,plus
1,Pp04,contig0008496,contig0005568,Pp06,22073180,22072708,minus
1,Pp04,contig0008496,contig0009720,Pp01,3514961,3514627,minus
-1,Pp04,contig0008520,contig0001312,Pp02,1376852,1376353,minus
1,Pp01,contig0008600,contig0001254,Pp01,1934893,1934659,minus
-1,Pp03,contig0008605,contig0005292,Pp06,28908855,28911371,plus
1,Pp02,contig0008646,contig0009459,Pp06,1036422,1038036,minus
-1,scaffold_321,contig0008647,contig0005074,Pp08,8952018,8954376,plus
-1,Pp06,contig0008653,contig0004625,Pp02,29979526,29979713,plus
1,Pp03,contig0008710,contig0000710,Pp05,1858738,1858529,minus
1,Pp03,contig0008710,contig0004171,Pp07,3800151,3799980,minus
1,Pp05,contig0008729,contig0003769,Pp01,228992,229139,plus
-1,Pp03,contig0008739,contig0003216,Pp02,23219789,23219621,minus
-1,Pp03,contig0008739,contig0000211,Pp01,22093762,22093278,minus
1,Pp04,contig0008743,contig0002780,Pp02,25227558,25228070,minus
1,Pp07,contig0008787,contig0007139,Pp01,36786266,36790849,minus
1,Pp07,contig0008787,contig0007034,Pp01,22093278,22094093,plus
1,Pp07,contig0008787,contig0006731,Pp05,13718834,13718995,plus
-1,Pp07,contig0008792,contig0006635,Pp02,1881920,1882185,plus
-1,Pp07,contig0008792,contig0001792,Pp04,23747723,23753729,plus
-1,Pp03,contig0008846,contig0010026,Pp04,14234762,17242715,plus
1,Pp07,contig0008859,contig0000042,Pp08,3204190,10199887,plus
-1,Pp03,contig0008924,contig0005607,Pp01,22093190,22094174,plus
-1,Pp04,contig0008940,contig0001226,Pp06,30294713,30296005,plus
-1,Pp05,contig0008956,contig0005023,Pp03,437838,437719,minus
-1,Pp05,contig0008956,contig0004820,Pp05,2946167,2945960,minus
-1,Pp05,contig0008956,contig0009112,Pp05,8253989,8253499,minus
-1,Pp02,contig0009006,contig0004615,Pp04,2818768,2818613,minus
-1,Pp08,contig0009039,contig0004310,Pp06,3503798,3542647,minus
-1,Pp03,contig0009099,contig0004235,Pp01,22093278,22093757,plus
-1,Pp07,contig0009141,contig0004196,Pp01,22093278,22094179,plus
1,Pp04,contig0009151,contig0004090,Pp02,15126622,15126771,plus
1,Pp02,contig0009188,contig0004008,Pp07,7800819,7801167,plus
1,Pp08,contig0009189,contig0003841,Pp06,21182247,27644659,plus
1,Pp04,contig0009254,contig0003626,Pp01,42245645,42387115,minus
1,Pp07,contig0009271,contig0003486,Pp06,18482137,18482539,plus
1,Pp08,contig0009272,contig0007900,Pp01,32596798,32596638,minus
1,Pp06,contig0009289,contig0007816,Pp01,22094174,22093278,minus
-1,Pp07,contig0009289,contig0007766,Pp07,15482931,15531152,plus
-1,Pp07,contig0009317,contig0002995,Pp03,23340438,23341673,minus
-1,Pp07,contig0009329,contig0007328,Pp04,14899367,15903841,minus
1,Pp04,contig0009353,contig0006930,scaffold_40,7636,8036,plus
-1,Pp04,contig0009377,contig0006939,Pp06,28636148,28636374,plus
1,Pp08,contig0009403,contig0006431,Pp03,24151038,24150389,minus
1,Pp07,contig0009451,contig0001800,Pp01,22093278,22094143,plus
-1,Pp07,contig0009552,contig0005671,Pp07,15008801,15009009,plus
1,Pp08,contig0009573,contig0005527,Pp06,8139349,8139568,plus
-1,Pp03,contig0009573,contig0009676,Pp06,27624929,27624779,minus
1,Pp07,contig0009589,contig0005315,Pp04,3213270,3213484,plus
1,Pp02,contig0009670,contig0001136,Pp04,5842047,18715652,minus
1,Pp06,contig0009713,contig0004701,Pp03,14296351,14296158,minus
1,Pp04,contig0009739,contig0004646,Pp06,5141395,5179299,plus
1,Pp02,contig0009776,contig0000835,Pp01,22093691,22093278,minus
1,Pp04,contig0009804,contig0004607,Pp06,19147784,19347542,plus
1,Pp01,contig0009807,contig0008903,Pp08,15418014,15417835,minus
-1,Pp03,contig0009815,contig0004533,Pp04,3126744,3126458,minus
1,Pp08,contig0009820,contig0004163,Pp02,20141885,20142030,plus
1,Pp05,contig0009867,contig0008458,Pp08,14235059,14235365,plus
-1,Pp01,contig0009944,contig0003954,Pp01,22093278,22093687,plus
1,Pp05,contig0010007,contig0012577,Pp01,28325609,28325283,minus
1,Pp04,contig0010078,contig0012674,Pp01,3477506,3477108,minus
1,Pp08,contig0010083,contig0003367,Pp01,2617000,2616774,minus
1,Pp04,contig0010101,contig0003347,Pp05,12505059,12504840,minus
1,Pp07,contig0010120,contig0003337,Pp04,7772414,7787374,plus
1,Pp04,contig0010298,contig0003305,Pp06,8561274,20438241,plus
1,Pp04,contig0010298,contig0007655,Pp08,22080673,22080422,minus
1,Pp01,contig0010329,contig0003040,Pp04,10405210,10408572,minus
-1,Pp04,contig0010650,contig0011183,Pp05,15272096,15271937,minus
1,Pp02,contig0010650,contig0002193,Pp01,22093691,22093278,minus
-1,Pp02,contig0010721,contig0001968,Pp03,8205031,8206719,minus
1,Pp04,contig0010817,contig0006037,Pp06,4275961,4275808,minus
1,Pp04,contig0010817,contig0001629,Pp01,22093691,22093278,minus
-1,Pp04,contig0010834,contig0005763,Pp01,22093190,22094170,plus
-1,Pp08,contig0010901,contig0009498,Pp02,29833893,29834072,plus
1,Pp06,contig0010953,contig0005089,Pp01,22094174,22093278,minus
1,Pp07,contig0011003,contig0008164,Pp04,5718211,5718492,plus
-1,Pp08,contig0011052,contig0003602,Pp08,5474470,5474596,plus
1,Pp02,contig0011057,contig0012592,Pp05,13287095,13287267,plus
-1,Pp02,contig0011102,contig0003401,Pp03,1876962,1984528,minus
1,Pp06,contig0011147,contig0012268,Pp01,22093687,22093278,minus
-1,Pp03,contig0011188,contig0003090,Pp06,4926824,4941194,plus
-1,Pp01,contig0011267,contig0003052,Pp05,11984338,11984551,plus
-1,Pp01,contig0011267,contig0011877,Pp01,22094174,22093278,minus
1,Pp03,contig0011483,contig0002728,Pp01,22094093,34680402,plus
-1,Pp01,contig0011553,contig0011032,Pp05,13672932,17397728,plus
1,Pp04,contig0011751,contig0006776,Pp02,28547256,28548514,plus
-1,Pp01,contig0011805,contig0002216,Pp05,10788382,10788158,minus
1,Pp04,contig0011813,contig0010772,Pp03,14900652,19254371,minus
-1,Pp03,contig0011883,contig0001887,Pp01,2794719,47172226,minus
-1,Pp07,contig0012416,contig0010337,Pp01,22093691,22093278,minus
1,Pp06,contig0012427,contig0005350,Pp01,22093690,22093190,minus
1,Pp04,contig0012671,contig0004714,Pp08,21740208,21740033,minus
-1,Pp03,cpDNA,contig0004421,Pp02,29682174,29682817,minus
1,Pp01,cpDNA,contig0004423,Pp05,15272096,15271937,minus
-1,Pp08,cpDNA,contig0008693,Pp01,22093691,22093314,minus
-1,Pp02,cpDNA,contig0004064,Pp04,3368759,3399748,plus
-1,Pp03,cpDNA,contig0004025,Pp01,46130353,46179761,minus
-1,Pp01,cpDNA,contig0003977,Pp01,22093278,22093692,plus
-1,Pp02,cpDNA,contig0003829,Pp01,22093190,22093691,plus
1,Pp05,cpDNA,contig0008223,Pp08,3393406,3398791,plus
1,Pp03,cpDNA,contig0008028,Pp07,15009009,15008801,minus
1,Pp02,cpDNA,contig0003504,Pp03,347550,3528515,minus
1,Pp07,cpDNA,contig0003434,Pp03,22119391,22119540,plus
-1,Pp08,mtDNA,contig0003340,Pp01,36304289,36304480,plus
-1,Pp03,mtDNA,contig0007526,Pp06,6462696,6462412,minus
-1,Pp08,mtDNA,contig0002951,Pp02,16150234,16150369,plus
1,Pp05,mtDNA,contig0011697,Pp05,11243727,11243574,minus
1,Pp07,mtDNA,contig0007129,Pp01,22093691,22093278,minus
1,Pp04,mtDNA,contig0006950,Pp01,5796311,5795981,minus
1,Pp03,mtDNA,contig0002404,Pp01,32212827,32212985,plus
1,Pp08,mtDNA,contig0010842,Pp03,8905090,8904987,minus
-1,Pp01,mtDNA,contig0006683,Pp04,11529133,11529269,plus
-1,Pp08,mtDNA,contig0006668,Pp08,4126616,4126239,minus
-1,Pp02,mtDNA,contig0002026,Pp04,1414895,1414247,minus
1,Pp02,mtDNA,contig0001974,Pp07,2899745,2899552,minus
-1,Pp03,mtDNA,contig0006115,Pp03,7668980,24412441,plus
-1,Pp04,mtDNA,contig0005736,Pp03,5815434,5815740,plus
-1,Pp08,mtDNA,contig0009780,Pp01,29270854,29270590,minus
-1,Pp02,mtDNA,contig0001214,Pp08,324877,361476,minus
1,Pp03,mtDNA,contig0001033,Pp02,5144862,5145033,plus
1,Pp05,mtDNA,contig0009185,Pp07,21651615,21651965,plus
-1,scaffold_26,mtDNA,contig0004197,Pp01,22093278,22093691,plus
-1,Pp06,mtDNA,contig0004161,Pp02,28369740,28369619,minus
-1,Pp06,mtDNA,contig0003933,Pp01,22093691,22093278,minus
-1,Pp03,mtDNA,contig0003863,Pp07,19982021,19982565,plus
-1,Pp03,mtDNA,contig0003169,Pp06,10813883,10814173,plus
-1,Pp06,mtDNA,contig0002963,Pp07,20055330,20055194,minus
1,Pp08,mtDNA,contig0002855,Pp07,639197,639061,minus
1,Pp03,mtDNA,contig0007320,Pp01,26497253,26497394,plus
1,Pp08,mtDNA,contig0002742,Pp01,22093278,22093691,plus
NA,,,contig0011408,Pp06,27644659,27644495,minus
NA,,,contig0007081,Pp05,11243727,11243574,minus
NA,,,contig0002214,Pp01,4037530,19382711,plus
NA,,,contig0006373,Pp02,5871523,23639249,plus
NA,,,contig0010398,Pp05,3676064,5831353,plus
NA,,,contig0001793,Pp01,22093278,22093762,plus
NA,,,contig0010205,Pp07,13367322,13367715,plus
NA,,,contig0010209,Pp08,1823031,1822854,minus
NA,,,contig0006046,Pp01,4604967,4607463,minus
NA,,,contig0001661,Pp03,9929311,9929471,plus
NA,,,contig0005942,Pp08,21457268,21457365,plus
NA,,,contig0010022,Pp01,22093190,22093691,plus
NA,,,contig0001381,Pp01,22093691,22093278,minus
NA,,,contig0009320,Pp06,2116643,2116304,minus
NA,,,contig0004862,Pp07,19734879,19734723,minus
NA,,,contig0004760,Pp06,12999942,12999818,minus
NA,,,contig0004414,Pp03,2413486,2479654,plus
NA,,,contig0004106,Pp05,3675969,5812750,minus
NA,,,contig0003979,Pp05,13720022,13720759,plus
NA,,,contig0003784,Pp01,22093763,22093190,minus
NA,,,contig0000458,Pp01,1075225,22093278,minus
NA,,,contig0008152,Pp05,3675913,5831216,minus
NA,,,contig0008041,Pp01,3268774,3268972,plus
NA,,,contig0007342,Pp03,4945746,4946018,plus
NA,,,contig0007122,Pp01,22093190,22093691,plus
NA,,,contig0000143,Pp05,2319397,18345009,minus
NA,,,contig0011033,Pp07,8674431,8675301,plus
NA,,,contig0002381,Pp08,115716,115587,minus
NA,,,contig0006515,Pp04,1852812,23396831,plus
NA,,,contig0006523,Pp02,3792441,3792333,minus
NA,,,contig0010307,Pp07,15008801,15009009,plus
NA,,,contig0006162,Pp07,17723060,17722924,minus
NA,,,contig0005822,Pp01,43366948,44703583,minus
NA,,,contig0001174,Pp08,3597532,19210321,minus
NA,,,contig0005240,Pp01,36930616,36930497,minus
NA,,,contig0005055,Pp01,43367224,44703708,plus
NA,,,contig0004534,Pp01,22093691,22093289,minus
NA,,,contig0004308,Pp07,17711031,17713980,plus
NA,,,contig0008326,Pp05,1740840,1740703,minus
NA,,,contig0012651,Pp08,17181478,17181781,plus
NA,,,contig0007736,Pp01,22093691,22093278,minus
NA,,,contig0007670,Pp01,1387468,1387341,minus
NA,,,contig0007462,Pp07,18661077,18663573,plus
NA,,,contig0002611,Pp05,6382580,6382804,plus
NA,,,contig0006901,Pp07,11824700,11825162,plus
NA,,,contig0006692,Pp01,22093765,22093278,minus
NA,,,contig0006272,Pp02,4880937,4972667,plus
NA,,,contig0001857,Pp06,14832859,14832701,minus
NA,,,contig0001640,Pp05,11243727,11243574,minus
NA,,,contig0001442,Pp03,12567344,12567186,minus
NA,,,contig0005343,Pp02,25603704,25603859,plus
NA,,,contig0005215,Pp01,22093278,22093687,plus
NA,,,contig0009279,Pp03,6832528,6832755,plus
NA,,,contig0004757,Pp03,21060584,26806908,minus
NA,,,contig0004350,Pp01,22093278,22093691,plus
NA,,,contig0008720,Pp01,22093635,22093278,minus
NA,,,contig0004292,Pp04,73500,76988,minus
NA,,,contig0003951,Pp01,17369562,46044835,plus
NA,,,contig0008377,Pp04,16166128,21614860,minus
NA,,,contig0003432,Pp01,33469671,44268208,minus
NA,,,contig0012417,Pp01,38995758,38995902,plus
NA,,,contig0003318,Pp06,1625290,1673776,plus
NA,,,contig0003249,Pp02,26822210,26822092,minus
NA,,,contig0002975,Pp04,1270429,11859815,plus
NA,,,contig0007446,Pp03,19006560,19006880,plus
NA,,,contig0007425,Pp07,22121834,22121957,plus
NA,,,contig0002589,Pp04,4554026,22338108,minus
NA,,,contig0002569,Pp04,12948284,12949767,minus
NA,,,contig0006919,Pp07,20707408,20707514,plus
NA,,,contig0006916,Pp01,281216,281422,plus
NA,,,contig0001945,Pp01,30343792,30343931,plus
NA,,,contig0010074,Pp03,4897936,4897646,minus
NA,,,contig0005912,Pp06,24048539,24048290,minus
NA,,,contig0009943,Pp05,17473383,17473496,plus
NA,,,contig0005355,Pp03,8497927,8503093,plus
NA,,,contig0001080,Pp04,21615398,21614860,minus
NA,,,contig0004880,Pp05,10616582,10616456,minus
NA,,,contig0004748,Pp05,1686097,1709495,plus
NA,,,contig0004562,Pp01,6652754,6652955,plus
NA,,,contig0004357,Pp01,22093761,22093278,minus
NA,,,contig0004309,Pp03,13207522,13208051,plus
NA,,,contig0004241,Pp05,16744680,16744556,minus
NA,,,contig0008580,Pp08,7120363,7120464,plus
NA,,,contig0008389,Pp03,4897936,4897646,minus
NA,,,contig0003791,Pp06,5774949,5774805,minus
NA,,,contig0008137,Pp03,22250075,25257187,plus
NA,,,contig0003664,Pp04,1580171,17588709,minus
NA,,,contig0007944,Pp03,20062595,20062500,minus
NA,,,contig0012383,Pp04,7340946,7340816,minus
NA,,,contig0003297,Pp01,22093182,22094093,plus
NA,,,contig0003106,Pp06,3503793,3503523,minus
NA,,,contig0007552,Pp08,2426534,6635166,minus
NA,,,contig0007544,Pp05,14982400,14983177,plus
NA,,,contig0011981,Pp01,33226352,33226766,plus
NA,,,contig0007423,Pp01,22093190,22093691,plus
NA,,,contig0002832,Pp06,30294835,30295940,minus
NA,,,contig0002488,Pp05,14851795,14851962,plus
NA,,,contig0006849,Pp04,5284783,5285984,plus
NA,,,contig0011022,Pp01,22093610,22093312,minus
NA,,,contig0010941,Pp01,22093278,22093691,plus
NA,,,contig0006711,Pp04,14023433,14024556,minus
NA,,,contig0010541,Pp07,17321557,17321334,minus
NA,,,contig0001959,Pp06,25391439,25391316,minus
NA,,,contig0010376,Pp07,20547401,20547298,minus
NA,,,contig0001886,Pp03,8497927,8503093,plus
NA,,,contig0010179,Pp02,8405214,8405401,plus
NA,,,contig0005603,Pp01,22093621,22093190,minus
NA,,,contig0009583,Pp02,5871523,23639249,plus
NA,,,contig0005317,Pp08,18761640,18762087,plus
NA,,,contig0004917,Pp01,8712170,38096790,plus
NA,,,contig0009138,Pp01,22093691,22093278,minus
NA,,,contig0000892,Pp06,30510365,30510014,minus
NA,,,contig0000816,Pp04,1991185,1991326,plus
NA,,,contig0008941,Pp06,763444,763666,plus
NA,,,contig0008700,Pp01,35831038,35831156,plus
NA,,,contig0004162,Pp05,12255209,12255331,plus
NA,,,contig0004021,Pp02,8635148,8638782,minus
NA,,,contig0008422,Pp08,22116084,22116446,plus
NA,,,contig0008386,Pp02,25822381,25822556,plus
NA,,,contig0003409,Pp01,9213179,10778900,minus
NA,,,contig0007917,Pp03,14478976,14479269,plus
NA,,,contig0011662,Pp01,20479200,33163551,minus
NA,,,contig0002885,Pp01,22093190,22093691,plus
NA,,,contig0007278,Pp01,15427765,15428124,plus
NA,,,contig0011272,Pp07,17976984,17976578,minus
NA,,,contig0002617,Pp08,4126224,17823469,plus
NA,,,contig0006827,Pp06,10832862,27769606,minus
NA,,,contig0010850,Pp01,22093691,22093192,minus
NA,,,contig0006701,Pp01,29792205,29792344,plus
NA,,,contig0010749,Pp06,28769746,28769236,minus
NA,,,contig0001868,Pp01,20137274,47126882,minus
NA,,,contig0010347,Pp07,8674431,8675486,plus
NA,,,contig0010097,Pp02,16816225,16816054,minus
NA,,,contig0005714,Pp01,22093278,22093691,plus
NA,,,contig0001317,Pp08,11054139,11061677,plus
NA,,,contig0009588,Pp03,16565383,16565107,minus
NA,,,contig0005004,Pp05,1740840,1740703,minus
NA,,,contig0009183,Pp01,24740665,24740837,plus
NA,,,contig0004901,Pp01,7879956,7880232,plus
NA,,,contig0004819,Pp01,9392386,46037761,minus
NA,,,contig0004706,Pp01,22093757,22093279,minus
NA,,,contig0000833,Pp08,7120363,7120464,plus
NA,,,contig0008908,Pp04,6005638,6005776,plus
NA,,,contig0004500,Pp04,590394,592847,plus
NA,,,contig0004299,Pp07,13445338,13445498,plus
NA,,,contig0000657,Pp06,19147169,30120451,minus
NA,,,contig0004206,Pp01,22093691,22093278,minus
NA,,,contig0004158,Pp06,7068780,23755183,plus
NA,,,contig0004024,Pp02,9044343,9043730,minus
NA,,,contig0008439,Pp01,10755112,10754971,minus
NA,,,contig0003891,Pp05,14664501,14676929,minus
NA,,,contig0003738,Pp05,1740840,1740703,minus
NA,,,contig0003697,Pp08,4980249,5060863,plus
NA,,,contig0007938,Pp07,21483368,21485282,plus
NA,,,contig0007908,Pp08,92704,92593,minus
NA,,,contig0003336,Pp06,25697672,25697826,plus
NA,,,contig0003112,Pp04,1346841,1497595,minus
NA,,,contig0007582,Pp02,29938202,29938045,minus
NA,,,contig0003031,Pp01,7394546,7394338,minus
NA,,,contig0002915,Pp01,22093691,22093278,minus
NA,,,contig0002872,Pp06,11416594,18308400,plus
NA,,,contig0007329,Pp08,4977213,4977374,plus
NA,,,contig0007118,Pp08,20999173,21787275,minus
NA,,,contig0002505,Pp04,21914268,21914409,plus
NA,,,contig0002466,Pp04,19358949,19399877,plus
NA,,,contig0002455,Pp04,1098915,1104053,plus
NA,,,contig0002220,Pp01,23385161,23386324,plus
NA,,,contig0006275,Pp04,4750171,4767972,minus
NA,,,contig0001712,Pp06,6147712,6150090,plus
NA,,,contig0006089,Pp07,19208544,19209624,minus
NA,,,contig0010119,Pp03,25990311,25990089,minus
NA,,,contig0010103,Pp01,22093757,22093278,minus
NA,,,contig0001450,Pp03,24412361,24412461,plus
NA,,,contig0005710,Pp04,23956899,23956761,minus
NA,,,contig0005213,Pp03,5056853,5058376,minus
NA,,,contig0009474,Pp02,29355398,29355259,minus
NA,,,contig0005104,Pp05,15856846,16687071,minus
NA,,,contig0004728,Pp01,279937,282492,plus
NA,,,contig0004009,Pp01,19641676,45475807,minus
NA,,,contig0008415,Pp01,22093691,22093190,minus
NA,,,contig0008418,Pp06,687689,18308373,plus
NA,,,contig0003386,Pp03,8498041,8502964,minus
NA,,,contig0012256,Pp06,550156,5088161,minus
NA,,,contig0003260,Pp06,18931687,18935525,plus
NA,,,contig0007672,Pp06,19883876,19884463,plus
NA,,,contig0003038,Pp02,29938045,29938202,plus
NA,,,contig0011794,Pp03,2623446,21461698,minus
NA,,,contig0007416,Pp07,5226121,5229004,plus
NA,,,contig0007387,Pp06,10164646,10164803,plus
NA,,,contig0002838,Pp07,9846051,9845694,minus
NA,,,contig0007269,Pp06,10164646,10164803,plus
NA,,,contig0002724,Pp04,4033241,8468307,plus
NA,,,contig0007107,Pp03,3703576,3703683,plus
NA,,,contig0006937,Pp03,16565385,16565107,minus
NA,,,contig0006885,Pp03,27277150,27277038,minus
NA,,,contig0002159,Pp01,22093763,22093278,minus
NA,,,contig0010424,Pp07,17722924,17723060,plus
NA,,,contig0006291,Pp04,17242743,17242602,minus
NA,,,contig0001764,Pp02,19413527,19413407,minus
NA,,,contig0006027,Pp04,2715878,5377631,minus
NA,,,contig0009958,Pp07,15008801,15009009,plus
NA,,,contig0001539,Pp03,22561121,22626474,plus
NA,,,contig0005705,Pp01,22093689,22093277,minus
NA,,,contig0001296,Pp01,28377774,41467712,minus
NA,,,contig0005325,Pp05,5812751,5812910,plus
NA,,,contig0001161,Pp05,13810757,13810883,plus
NA,,,contig0009341,Pp02,1633254,1633384,plus
NA,,,contig0009269,Pp03,2623334,2623446,plus
NA,,,contig0004892,Pp04,1476025,1476207,plus
NA,,,contig0004830,Pp02,26160356,26160264,minus
NA,,,contig0004468,Pp05,15157455,15156930,minus
NA,,,contig0004442,Pp06,24372661,24372536,minus
NA,,,contig0004189,Pp02,24240341,24240231,minus
NA,,,contig0008346,Pp01,22093691,22093191,minus
NA,,,contig0003532,Pp02,26160264,26160356,plus
NA,,,contig0003294,Pp03,25912841,25912713,minus
NA,,,contig0003230,Pp03,10830128,13658874,plus
NA,,,contig0007428,Pp01,22093691,22093278,minus
NA,,,contig0007222,Pp06,13494204,13494397,plus
NA,,,contig0002604,Pp01,22093278,22094093,plus
NA,,,contig0006974,Pp01,3700426,12577249,plus
NA,,,contig0006938,Pp08,12267921,17065472,minus
NA,,,contig0006847,Pp06,4160321,4160421,plus
